Dissecting Hessian: Understanding Common Structure of Hessian in Neural Networks,['https://www.semanticscholar.org/paper/Dissecting-Hessian%3A-Understanding-Common-Structure-Wu-Zhu/ba0d43cb63b83a95cf56d13213b07d42f0c3bb40'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '2'}]"
Selecting Treatment Effects Models for Domain Adaptation Using Causal Knowledge,['https://www.semanticscholar.org/paper/Selecting-Treatment-Effects-Models-for-Domain-Using-Kyono-Bica/1e59454261f389bea85ceeb64ddcc5c7ccce65b9'],[{'Citations': 0}]
Consensus Clustering with Unsupervised Representation Learning,['https://www.semanticscholar.org/paper/Consensus-Clustering-with-Unsupervised-Learning-Regatti-Deshmukh/a9e86e691a3847927d08fd885b3d8d5f575f2fbd'],[{'Citations': 0}]
Towards Noise-resistant Object Detection with Noisy Annotations,['https://www.semanticscholar.org/paper/Towards-Noise-resistant-Object-Detection-with-Noisy-Li-Xiong/0f83caa4f4a75f7570315c3b59b68ef4ef723677'],"[{'Citations': 4, 'Methods Citations': '2'}]"
Counterfactual Self-Training,['https://www.semanticscholar.org/paper/The-Self-Normalized-Estimator-for-Counterfactual-Swaminathan-Joachims/42ba8ecee544a7ed87b201bca3f88d742ecfe6a1'],"[{'Citations': 176, 'Highly Influential Citations': '37', 'Background Citations': '91', 'Methods Citations': '85', 'Results Citations': '3'}]"
Visual Question Answering From Another Perspective: CLEVR Mental Rotation Tests,['https://www.semanticscholar.org/paper/VISUAL-QUESTION-ANSWERING-FROM-ANOTHER-PERSPECTIVE%3A/be6b42ae1e65024fbae4dacc95d433a98760e1b4'],[{'Citations': 0}]
Linear Representation Meta-Reinforcement Learning for Instant Adaptation,['https://www.semanticscholar.org/paper/Linear-Representation-Meta-Reinforcement-Learning-Peng-Zhu/3c518ea2a625235da3ef23d12f8da7049e79fcf9'],"[{'Citations': 2, 'Background Citations': '1', 'Methods Citations': '1'}]"
Adaptive Risk Minimization: A Meta-Learning Approach for Tackling Group Shift,['https://www.semanticscholar.org/paper/Adaptive-Risk-Minimization%3A-A-Meta-Learning-for-Zhang-Marklund/91c08ff5074df9ea5a44eafa830460d6ccf02360'],"[{'Citations': 10, 'Highly Influential Citations': '4', 'Background Citations': '7', 'Methods Citations': '4'}]"
When Are Neural Pruning Approximation Bounds Useful?,['https://www.semanticscholar.org/paper/k-Distance-Approximation-for-Memory-Efficient-RkNN-Berrendorf-Borutta/31ce9b8185ef012f2fe84a85bfbc10da18b93c47'],"[{'Citations': 4, 'Background Citations': '1', 'Methods Citations': '2'}]"
A Deeper Look at Discounting Mismatch in Actor-Critic Algorithms,['https://www.semanticscholar.org/paper/A-Deeper-Look-at-Discounting-Mismatch-in-Algorithms-Zhang-Laroche/deecc277fa05bdf39d113ad110739c7b93c131c1'],"[{'Citations': 1, 'Background Citations': '1', 'Methods Citations': '1'}]"
Neural Dynamical Systems: Balancing Structure and Flexibility in Physical Prediction,['https://www.semanticscholar.org/paper/Neural-Dynamical-Systems%3A-Balancing-Structure-and-Mehta-Char/121b6fcd5b6aa82ae7e5ad7cf21eee7e8cd63407'],"[{'Citations': 3, 'Background Citations': '2'}]"
Local Information Opponent Modelling Using Variational Autoencoders,['https://www.semanticscholar.org/paper/Local-Information-Opponent-Modelling-Using-Papoudakis-Christianos/2a830450f65dc41bc196777356701bed52d91e34'],[{'Citations': 0}]
Explainability for fair machine learning,['https://www.semanticscholar.org/paper/Explainability-for-fair-machine-learning-Begley-Schwedes/416a2740cb023cdd86c07456578ed311d7a30e52'],[{'Citations': 3}]
Self-Organizing Intelligent Matter:  A blueprint for an AI generating algorithm,['https://www.semanticscholar.org/paper/Self-Organizing-Intelligent-Matter%3A-A-blueprint-for-Gregor-Besse/3a7c5028a4e83f8f0afbed756b84608306be4ff7'],"[{'Citations': 2, 'Background Citations': '1'}]"
Evaluating Gender Bias in Natural Language Inference,['https://www.semanticscholar.org/paper/Evaluating-Gender-Bias-in-Natural-Language-Sharma-Dey/73f949b35d0d6a234565ba219ad0f865c2db5657'],[{'Citations': 0}]
Federated Generalized Bayesian Learning via  Distributed Stein Variational Gradient Descent,['https://www.semanticscholar.org/paper/Federated-Generalized-Bayesian-Learning-via-Stein-Kassab-Simeone/6f3339b8b9b169ecc84911d90947c014015913ce'],"[{'Citations': 9, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '3', 'Results Citations': '1'}]"
Making Coherence Out of Nothing At All: Measuring Evolution of Gradient Alignment,['https://www.semanticscholar.org/paper/Making-Coherence-Out-of-Nothing-At-All%3A-Measuring-Chatterjee-Zielinski/121b11260583626820b9e7b9416c6adbc71f887e'],"[{'Citations': 2, 'Results Citations': '1'}]"
Provable Robust Learning for Deep Neural Networks under Agnostic Corrupted Supervision,['https://www.semanticscholar.org/paper/Learning-Deep-Neural-Networks-under-Agnostic-Liu-Sun/54038835a02ccb0d8db27c6d13d279c1008c71fa'],[{'Citations': 0}]
AlgebraNets,['https://www.semanticscholar.org/paper/AlgebraNets-Hoffmann-Schmitt/25aed5d5bffa369cfd7d483bac8a6c91488d511c'],"[{'Citations': 2, 'Background Citations': '1', 'Methods Citations': '1'}]"
Convex Regularization in Monte-Carlo Tree Search,"[""https://www.semanticscholar.org/paper/Convex-Regularization-in-Monte-Carlo-Tree-Search-Dam-D'Eramo/6b8ef53e7fda5cd6656256d71c630e89ec0d0d51""]","[{'Citations': 1, 'Highly Influential Citations': '1'}]"
Modal Uncertainty Estimation via Discrete Latent Representations,['https://www.semanticscholar.org/paper/Modal-Uncertainty-Estimation-via-Discrete-Latent-Qiu-Lui/3f34c779274e0fff13a6b6b03b6b394873d439cc'],[{'Citations': 0}]
Iterative Graph Self-Distillation,['https://www.semanticscholar.org/paper/Iterative-Graph-Self-Distillation-Zhang-Lin/0c7517697041fb18ef526cc003363f7343406be7'],"[{'Citations': 5, 'Highly Influential Citations': '2', 'Background Citations': '4', 'Methods Citations': '3'}]"
Approximate Birkhoff-von-Neumann decomposition: a differentiable approach,['https://www.semanticscholar.org/paper/Accurate-Approximate-Solution-of-Ambartsumian-Delay-Ebaid-Al-Enazi/df6c3a0e78b467e764428fb3eefc87d28ef647eb'],"[{'Citations': 6, 'Methods Citations': '2'}]"
Prioritized Level Replay,['https://www.semanticscholar.org/paper/Prioritized-Level-Replay-Jiang-Grefenstette/ca89019284dc4356235fc6a5da040dc60762d274'],"[{'Citations': 3, 'Background Citations': '1'}]"
Inductive Collaborative Filtering via Relation Graph Learning,['https://www.semanticscholar.org/paper/Cross-Domain-Recommendation-via-Bi-directional-Liu-Li/8f49df6313e3bb2eb943e730f4da8b36ce4285a3'],"[{'Citations': 2, 'Methods Citations': '1'}]"
ARELU: ATTENTION-BASED RECTIFIED LINEAR UNIT,['https://www.semanticscholar.org/paper/AReLU%3A-Attention-based-Rectified-Linear-Unit-Chen-Xu/ec28b4c3ef3d10c2636d73dee707c9711bf874c4'],"[{'Citations': 5, 'Background Citations': '1', 'Methods Citations': '2'}]"
The Emergence of Individuality in Multi-Agent Reinforcement Learning,['https://www.semanticscholar.org/paper/The-Emergence-of-Individuality-in-Multi-Agent-Jiang-Lu/dd43db566326c7c38ba799655ff236ec257ffeec'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '1'}]"
Adaptive Learning Rates for Multi-Agent Reinforcement Learning,['https://www.semanticscholar.org/paper/CIRL%3A-Controllable-Imitative-Reinforcement-Learning-Liang-Wang/e3088dd1ab6993e3e9bc75e5b9b266139a2570b0'],"[{'Citations': 96, 'Highly Influential Citations': '16', 'Background Citations': '57', 'Methods Citations': '35', 'Results Citations': '5'}]"
A Chain Graph Interpretation of Real-World Neural Networks,['https://www.semanticscholar.org/paper/A-Chain-Graph-Interpretation-of-Real-World-Neural-Shen-Cremers/b4383c0cab3d9bd66fc4b0840a40c9cc116c6be9'],[{'Citations': 0}]
On the Inductive Bias of a CNN for Distributions with Orthogonal Patterns,['https://www.semanticscholar.org/paper/On-the-Inductive-Bias-of-a-CNN-for-Orthogonal-Brutzkus-Globerson/f82448225aa749a83af81378fb52128c3113945a'],"[{'Citations': 2, 'Background Citations': '1'}]"
Deep Q-Learning with Low Switching Cost,['https://www.semanticscholar.org/paper/Provably-Efficient-Q-Learning-with-Low-Switching-Bai-Xie/6101d16008e536740adb97588616af51fe392950'],"[{'Citations': 22, 'Highly Influential Citations': '3', 'Background Citations': '10', 'Methods Citations': '5', 'Results Citations': '1'}]"
Global inducing point variational posteriors for Bayesian neural networks and deep Gaussian processes,['https://www.semanticscholar.org/paper/Global-inducing-point-variational-posteriors-for-Ober-Aitchison/20df27e7f38c2481723c247be798ad3d418304f6'],"[{'Citations': 12, 'Highly Influential Citations': '1', 'Background Citations': '6', 'Methods Citations': '2'}]"
Attention-driven Robotic Manipulation,['https://www.semanticscholar.org/paper/ATTENTION-DRIVEN-ROBOTIC-MANIPULATION/300bd40c90eb2feed6f8f2aa487df50b92e22213'],[{'Citations': 0}]
Learning from Noisy Data with Robust Representation Learning,['https://www.semanticscholar.org/paper/LEARNING-FROM-NOISY-DATA-WITH-ROBUST-REPRESENTATION/8d761be2fa1a4dc60f5699d6c8542c6b7591595e'],[{'Citations': 0}]
A Half-Space Stochastic Projected Gradient Method for Group Sparsity Regularization,['https://www.semanticscholar.org/paper/A-Half-Space-Stochastic-Projected-Gradient-Method-Chen-Wang/4d90791236173e4862b4df32be780f52062f694c'],"[{'Citations': 1, 'Methods Citations': '1'}]"
Robust Loss Functions for Complementary Labels Learning,['https://www.semanticscholar.org/paper/Learning-from-Noisy-Labels-with-Complementary-Loss-Wang-Wen/4298e66ceb6f13bdd95de164a08a4b88a704cee6'],[{'Citations': 0}]
Memory Representation in Transformer,['https://www.semanticscholar.org/paper/Meshed-Memory-Transformer-for-Image-Captioning-Cornia-Stefanini/3c5882ba83265093f2625fcebaf41bcdae4548a1'],"[{'Citations': 89, 'Highly Influential Citations': '18', 'Background Citations': '51', 'Methods Citations': '34', 'Results Citations': '3'}]"
A Coach-Player Framework for Dynamic Team Composition,['https://www.semanticscholar.org/paper/Coach-Player-Multi-Agent-Reinforcement-Learning-for-Liu-Liu/f54c2f2b1a1dcac1900b04b717b924a0c13ed1cf'],[{'Citations': 0}]
Understanding and Mitigating Accuracy Disparity in Regression,['https://www.semanticscholar.org/paper/Understanding-and-Mitigating-Accuracy-Disparity-in-Chi-Tian/2114e9256f8540d770af168025fb38204af9375e'],"[{'Citations': 1, 'Background Citations': '1'}]"
Parametric UMAP: learning embeddings with deep neural networks for representation and semi-supervised learning,['https://www.semanticscholar.org/paper/Parametric-UMAP%3A-learning-embeddings-with-deep-for-Sainburg-McInnes/a6a1b079497b32a845ea31d3387415433013707d'],"[{'Citations': 6, 'Highly Influential Citations': '3', 'Background Citations': '1', 'Methods Citations': '4', 'Results Citations': '1'}]"
Towards Principled Representation Learning for Entity Alignment,['https://www.semanticscholar.org/paper/Multi-relational-Representation-Learning-and-Chen/f5d3689ffe693673a90eaf6881e471a81e29c627'],"[{'Citations': 1, 'Methods Citations': '1'}]"
SHADOWCAST: Controllable Graph Generation with Explainability,['https://www.semanticscholar.org/paper/SHADOWCAST%3A-Controllable-Graph-Generation-with-Tann-Chang/29ff461a0a53337ce0b67222512d90f0cecbddc3'],[{'Citations': 0}]
Geometry of Program Synthesis,['https://www.semanticscholar.org/paper/Geometry-of-Program-Synthesis-Clift-Murfet/1bcbd69ccb801df44a9edfbebfbc272030d1b784'],[{'Citations': 1}]
Disentangling style and content for low resource video domain adaptation: a case study on keystroke inference attacks,['https://www.semanticscholar.org/paper/DISENTANGLING-STYLE-AND-CONTENT-FOR-LOW-RESOURCE-A/cbf9b570bb449dfc589a2c66618a9bf333a45718'],[{'Citations': 0}]
On Learning Read-once DNFs With Neural Networks,['https://www.semanticscholar.org/paper/ON-LEARNING-READ-ONCE-DNFS-WITH-NEURAL-NETWORKS/af57146d2ecca1b410007eafe93f06585901aafa'],[{'Citations': 0}]
Subspace Clustering via Robust Self-Supervised Convolutional Neural Network,['https://www.semanticscholar.org/paper/Robust-Self-Supervised-Convolutional-Neural-Network-Sitnik-Kopriva/edae5ccd432526538ee7f6608ab200e799f0a227'],[{'Citations': 0}]
Spectral Synthesis for Satellite-to-Satellite Translation,['https://www.semanticscholar.org/paper/Spectral-Synthesis-for-Satellite-to-Satellite-Vandal-McDuff/13e1c7252efaf93221ae5f5fe192cdf5ed80efc7'],[{'Citations': 0}]
Contrastive Learning with Stronger Augmentations,['https://www.semanticscholar.org/paper/Contrastive-Learning-with-Stronger-Augmentations-Wang-Qi/00cddaa953dd20c2640c73178358339cbdd5a0b8'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '3', 'Methods Citations': '1'}]"
Quantifying Statistical Significance of Neural Network Representation-Driven Hypotheses by Selective Inference,['https://www.semanticscholar.org/paper/Quantifying-Statistical-Significance-of-Neural-by-Duy-Iwazaki/518ec656c60a517db203e1480dd844d4fd9fd5ed'],"[{'Citations': 5, 'Background Citations': '5', 'Methods Citations': '1'}]"
Sobolev Training for the Neural Network Solutions of PDEs,['https://www.semanticscholar.org/paper/Sobolev-Training-for-the-Neural-Network-Solutions-Son-Jang/a28003959f23b0a0cafc6b0d89f63b067239867f'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '1'}]"
Measuring Progress in Deep Reinforcement Learning Sample Efficiency,['https://www.semanticscholar.org/paper/Measuring-Progress-in-Deep-Reinforcement-Learning-Dorner/ec05bd6725ac6a5217021881cac8553581b3e313'],[{'Citations': 1}]
Hybrid Discriminative-Generative Training via Contrastive Learning,['https://www.semanticscholar.org/paper/Hybrid-Discriminative-Generative-Training-via-Liu-Abbeel/12aec0fd94be99758788676422d64c0d0ad5b2ff'],"[{'Citations': 12, 'Highly Influential Citations': '1', 'Background Citations': '7', 'Methods Citations': '3', 'Results Citations': '1'}]"
Graph Representation Learning for Multi-Task Settings: a Meta-Learning Approach,['https://www.semanticscholar.org/paper/A-Meta-Learning-Approach-for-Graph-Representation-Buffelli-Vandin/a911e559bb689384018de66cfd1d5e6dd2acd145'],[{'Citations': 1}]
Fixing Asymptotic Uncertainty of Bayesian Neural Networks with Infinite ReLU Features,['https://www.semanticscholar.org/paper/Fixing-Asymptotic-Uncertainty-of-Bayesian-Neural-Kristiadi-Hein/723aea04b0268ea9be7bfa17c2e137179ec6e3e6'],"[{'Citations': 2, 'Background Citations': '2'}]"
Multi-Task Multicriteria Hyperparameter Optimization,['https://www.semanticscholar.org/paper/Multi-Task-Multicriteria-Hyperparameter-Akhmetzyanov-Yuzhakov/3535b07eaf8dba29de53a6112ae0c6022791f873'],"[{'Citations': 3, 'Methods Citations': '2'}]"
Shape Matters: Understanding the Implicit Bias of the Noise Covariance,['https://www.semanticscholar.org/paper/Shape-Matters%3A-Understanding-the-Implicit-Bias-of-HaoChen-Wei/82b20ed50126e106091dd16aaeb538cbb3bfddb9'],"[{'Citations': 12, 'Highly Influential Citations': '2', 'Background Citations': '9'}]"
D2p-fed:Differentially Private Federated Learning with Efficient Communication,['https://www.semanticscholar.org/paper/D2P-Fed%3A-Differentially-Private-Federated-Learning-Wang-Jia/d1c102d8101bc384a5c0cc415b9e0bf8ade8bf8e'],"[{'Citations': 6, 'Background Citations': '1', 'Methods Citations': '3'}]"
Watching the World Go By: Representation Learning from Unlabeled Videos,['https://www.semanticscholar.org/paper/Watching-the-World-Go-By%3A-Representation-Learning-Gordon-Ehsani/cae0039bfb613cc75c9f1bee769a7809a4d7d2c7'],"[{'Citations': 26, 'Highly Influential Citations': '6', 'Background Citations': '17', 'Methods Citations': '13', 'Results Citations': '2'}]"
Federated Learning's Blessing: FedAvg has Linear Speedup,"[""https://www.semanticscholar.org/paper/Federated-Learning's-Blessing%3A-FedAvg-has-Linear-Qu-Lin/e1f2588ee4a7503aa2cf37f338ed50a92b0d0e65""]","[{'Citations': 4, 'Background Citations': '2'}]"
Learning Disentangled Representations for Image Translation,['https://www.semanticscholar.org/paper/Self-Supervised-2D-Image-to-3D-Shape-Translation-Kaya-Timofte/111cfddcd5c4242f0baf5d7c8390e2d89d16109d'],[{'Citations': 0}]
Imitation with Neural Density Models,['https://www.semanticscholar.org/paper/Imitation-with-Neural-Density-Models-Kim-Jindal/ff07da3e46ddc81c1ee6fb89fe075f483e91a792'],[{'Citations': 0}]
Graph Permutation Selection for Decoding of Error Correction Codes using Self-Attention,['https://www.semanticscholar.org/paper/perm2vec%3A-Graph-Permutation-Selection-for-Decoding-Raviv-Caciularu/44a9fb423a63fa3609a4802cea8c54c9afc949cc'],[{'Citations': 3}]
Towards Understanding Fast Adversarial Training,['https://www.semanticscholar.org/paper/Towards-Understanding-Fast-Adversarial-Training-Li-Wang/1378789c465d8de3e8ec5032be89ab672feaada2'],"[{'Citations': 15, 'Highly Influential Citations': '3', 'Background Citations': '9', 'Methods Citations': '6'}]"
Action Guidance: Getting the Best of Sparse Rewards and Shaped Rewards for Real-time Strategy Games,"[""https://www.semanticscholar.org/paper/Action-Guidance%3A-Getting-the-Best-of-Sparse-Rewards-Huang-Ontan'on/e340cc8c6952fc56ad2a6ce202c5f6bccd38a09d""]",[{'Citations': 2}]
Quantifying Exposure Bias for Open-ended Language Generation,['https://www.semanticscholar.org/paper/QUANTIFYING-EXPOSURE-BIAS-FOR-OPEN-ENDED-LANGUAGE-He-Zhang/4dbbb05bc0a6fa91bd89d1eaea2176e286587855'],"[{'Citations': 1, 'Methods Citations': '1'}]"
Chameleon: Learning Model Initializations Across Tasks With Different Schemas,['https://www.semanticscholar.org/paper/Chameleon%3A-Learning-Model-Initializations-Across-Brinkmeyer-Drumond/678bd2f4b1ee38ba1cc9f4a5d92b8a6d7226a996'],"[{'Citations': 3, 'Background Citations': '1'}]"
Generalized Gumbel-Softmax Gradient Estimator for Generic Discrete Random Variables,['https://www.semanticscholar.org/paper/Generalized-Gumbel-Softmax-Gradient-Estimator-for-Joo-Kim/1d75f6d04adc966ff36b9d43868e6241fee89a96'],"[{'Citations': 2, 'Background Citations': '1', 'Methods Citations': '1'}]"
Learning Latent Topology for Graph Matching,['https://www.semanticscholar.org/paper/High-Order-Information-Matters%3A-Learning-Relation-Wang-Yang/5fffb5d73616b3f9ae698470feb2f516fd561dd0'],"[{'Citations': 41, 'Highly Influential Citations': '6', 'Background Citations': '12', 'Methods Citations': '17', 'Results Citations': '1'}]"
Defuse: Debugging Classifiers Through Distilling Unrestricted Adversarial Examples,['https://www.semanticscholar.org/paper/Defuse%3A-Harnessing-Unrestricted-Adversarial-for-Slack-Rauschmayr/89457ba0eefcc69740d32c7def074b5014b1261f'],[{'Citations': 0}]
Mime: Mimicking Centralized Stochastic Algorithms in Federated Learning,['https://www.semanticscholar.org/paper/Mime%3A-Mimicking-Centralized-Stochastic-Algorithms-Karimireddy-Jaggi/814df3c3108990b1b0797dc74dd8df55034431e9'],"[{'Citations': 22, 'Highly Influential Citations': '9', 'Background Citations': '8', 'Methods Citations': '10', 'Results Citations': '2'}]"
Revisiting Loss Modelling for Unstructured Pruning,['https://www.semanticscholar.org/paper/Revisiting-Loss-Modelling-for-Unstructured-Pruning-Laurent-Ballas/bae557f07ddca6ac7b0fb2f28dac914f40fbe1fe'],"[{'Citations': 1, 'Background Citations': '1'}]"
MetaPhys: Few-Shot Adaptation for Non-Contact Physiological Measurement,['https://www.semanticscholar.org/paper/MetaPhys%3A-few-shot-adaptation-for-non-contact-Liu-Jiang/8cf4866e47986db4ad55ad50713468a3d5729889'],"[{'Citations': 1, 'Background Citations': '1'}]"
First-Order Optimization Algorithms via Discretization of Finite-Time Convergent Flows,['https://www.semanticscholar.org/paper/Optimizing-Deep-Neural-Networks-via-Discretization-Benosman-Romero/9f9e8524dbe618c14b8419e843d1f2fc0179ec0b'],[{'Citations': 1}]
Learning to Actively Learn: A Robust Approach,['https://www.semanticscholar.org/paper/Learning-to-Actively-Learn%3A-A-Robust-Approach-Zhang-Jamieson/65b8030218d442a2c1a72bb5e468142d3aa8dff4'],[{'Citations': 0}]
Testing Robustness Against Unforeseen Adversaries,['https://www.semanticscholar.org/paper/Testing-Robustness-Against-Unforeseen-Adversaries-Kang-Sun/1c5b068ce6dff86bf152312b99f3360456a00faf'],"[{'Citations': 54, 'Highly Influential Citations': '8', 'Background Citations': '37', 'Methods Citations': '12', 'Results Citations': '1'}]"
A Spectral Perspective on Deep Supervised Community Detection,"[""https://www.semanticscholar.org/paper/Anomaly-Detection-in-Finance%3A-Editors'-Introduction-Anandakrishnan-Kumar/d15ccb621b712c1f7c42d81f5b3872f9f7dd2abd""]","[{'Citations': 9, 'Background Citations': '5'}]"
On Trade-offs of Image Prediction in Visual Model-Based Reinforcement Learning,['https://www.semanticscholar.org/paper/Models%2C-Pixels%2C-and-Rewards%3A-Evaluating-Design-in-Babaeizadeh-Saffar/704ef097ea041aa4fdb17e8125f1c116b0c898f0'],"[{'Citations': 3, 'Background Citations': '2'}]"
NASOA: Towards Faster Task-oriented Online Fine-tuning,['https://www.semanticscholar.org/paper/NASOA%3A-TOWARDS-FASTER-TASK-ORIENTED-ONLINE/bcadf18da88edd4a34401236e61922e8cfa03bbd'],[{'Citations': 0}]
Small Input Noise is Enough to Defend Against Query-based Black-box Attacks,['https://www.semanticscholar.org/paper/Small-Input-Noise-is-Enough-to-Defend-Against-Byun-Go/17f67250819a82ca76568289fe0e7b721279229e'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '1'}]"
GLUECode: A Benchmark for Source Code Machine Learning Models,['https://www.semanticscholar.org/paper/ManyTypes4Py%3A-A-Benchmark-Python-Dataset-for-Type-Mir-Latoskinas/13c6ad940b0f0298ee7f437d8239ccbca6b240ed'],[{'Citations': 0}]
Deep Kernel Processes,['https://www.semanticscholar.org/paper/Deep-kernel-processes-Aitchison-Yang/0deeb20ebcd05a303e2728902118a7e0214d0df9'],[{'Citations': 1}]
Asymmetric self-play for automatic goal discovery in robotic manipulation,['https://www.semanticscholar.org/paper/Asymmetric-self-play-for-automatic-goal-discovery-OpenAI-Plappert/12ce3a14da5a7e22bcb3b14452dd9d3bb8f5cf36'],"[{'Citations': 6, 'Background Citations': '4'}]"
Improving Tail Label Prediction for Extreme Multi-label Learning,['https://www.semanticscholar.org/paper/Bonsai%3A-diverse-and-shallow-trees-for-extreme-Khandagale-Xiao/cf4a8972993f60c1be21f909495c78f79c832f39'],"[{'Citations': 40, 'Highly Influential Citations': '10', 'Background Citations': '22', 'Methods Citations': '23', 'Results Citations': '1'}]"
The Benefit of Distraction: Denoising Remote Vitals Measurements Using Inverse Attention,['https://www.semanticscholar.org/paper/The-Benefit-of-Distraction%3A-Denoising-Remote-Vitals-Nowara-McDuff/c6c00cd9b39e435775519033d737d82c5ad6dfad'],"[{'Citations': 2, 'Background Citations': '1'}]"
Deep Ensemble Kernel Learning,['https://www.semanticscholar.org/paper/Ensemble-deep-kernel-learning-with-application-to-Liu-Yang/f2c3693ad47f579becb38e10bf8d512fd07ab14c'],"[{'Citations': 99, 'Highly Influential Citations': '1', 'Background Citations': '20', 'Methods Citations': '11'}]"
Data augmentation as stochastic optimization,['https://www.semanticscholar.org/paper/Data-augmentation-as-stochastic-optimization-Hanin-Sun/38ce386e78275a16d79c8f690dc087b49d6bd757'],[{'Citations': 0}]
Leveraging Class Hierarchies with Metric-Guided Prototype Learning,['https://www.semanticscholar.org/paper/Leveraging-Class-Hierarchies-with-Metric-Guided-Garnot-Landrieu/a00f68acc7e8acbe72a6f27f499b92065a987013'],[{'Citations': 1}]
Matrix Shuffle-Exchange Networks for Hard 2D Tasks,['https://www.semanticscholar.org/paper/Matrix-Shuffle-Exchange-Networks-for-Hard-2D-Tasks-Ozolins-Freivalds/9f5db969d4a58ea8a37404e332af2b841f20c52a'],[{'Citations': 1}]
The Surprising Power of Graph Neural Networks with Random Node Initialization,['https://www.semanticscholar.org/paper/The-Surprising-Power-of-Graph-Neural-Networks-with-Abboud-Ceylan/e485a752d1d985707b5c1db2137a72bb8c9b1dc4'],"[{'Citations': 8, 'Highly Influential Citations': '1', 'Background Citations': '5', 'Methods Citations': '3'}]"
Learning Visual Representations for Transfer Learning by Suppressing Texture,['https://www.semanticscholar.org/paper/Learning-Visual-Representations-for-Transfer-by-Mishra-Shah/dc73e4bc71ec6e981d08fcb69952bebd9e5e538a'],[{'Citations': 0}]
Learning Graph Normalization for Graph Neural Networks,['https://www.semanticscholar.org/paper/Learning-Graph-Normalization-for-Graph-Neural-Chen-Tang/5acdfade1d39717667ae0fb6d75bc699206143a9'],"[{'Citations': 3, 'Background Citations': '1', 'Methods Citations': '2'}]"
FMix: Enhancing Mixed Sample Data Augmentation,['https://www.semanticscholar.org/paper/FMix%3A-Enhancing-Mixed-Sample-Data-Augmentation-Harris-Marcu/7c15624f2fdc980ec3cd2666b563e07324f5d8e4'],"[{'Citations': 26, 'Highly Influential Citations': '3', 'Background Citations': '9', 'Methods Citations': '9', 'Results Citations': '1'}]"
Empirical Frequentist Coverage of Deep Learning Uncertainty Quantification Procedures,['https://www.semanticscholar.org/paper/Empirical-Frequentist-Coverage-of-Deep-Learning-Kompa-Snoek/2b186ff867e72afff917425ba33adafaf5e16d8f'],"[{'Citations': 3, 'Background Citations': '3', 'Results Citations': '1'}]"
A Real-time Contribution Measurement Method for Participants in Federated Learning,['https://www.semanticscholar.org/paper/A-Real-time-Contribution-Measurement-Method-for-in-Liu-Yan/8f312c9c01668b1133b8844250d16228db4136fd'],"[{'Citations': 2, 'Results Citations': '1'}]"
Learned Threshold Pruning,['https://www.semanticscholar.org/paper/Learned-Threshold-Pruning-Azarian-Bhalgat/1d6f58cbfaa5a37212027f9b91c7d977fe848cb5'],"[{'Citations': 5, 'Background Citations': '1', 'Methods Citations': '1'}]"
Episodic Memory for Learning Subjective-Timescale Models,['https://www.semanticscholar.org/paper/Episodic-Memory-for-Learning-Subjective-Timescale-Zakharov-Crosby/02df114e9b421f6f9ae9a51c0b52360b1efa0964'],[{'Citations': 1}]
QRGAN: Quantile Regression Generative Adversarial Networks,['https://www.semanticscholar.org/paper/QRGAN%3A-QUANTILE-REGRESSION-GENERATIVE-AD/fb10fac5b485d0e10e12eb5869f16578e4c48e1a'],[{'Citations': 0}]
EpidemiOptim: A Toolbox for the Optimization of Control Policies in Epidemiological Models,['https://www.semanticscholar.org/paper/EpidemiOptim%3A-A-Toolbox-for-the-Optimization-of-in-Colas-Hejblum/0d1cdd7403904dc8ee18ea142e9c6b36aa40b849'],"[{'Citations': 1, 'Background Citations': '1', 'Methods Citations': '1'}]"
Prediction of Enzyme Specificity using Protein Graph Convolutional Neural Networks,['https://www.semanticscholar.org/paper/Classification-of-Cancer-Types-Using-Graph-Neural-Ramirez-Chiu/e712f473aef8fb01a1fcbe9b5ca5a2e15b067d3a'],"[{'Citations': 4, 'Background Citations': '1', 'Methods Citations': '2'}]"
Deep Ensembles for Low-Data Transfer Learning,['https://www.semanticscholar.org/paper/Deep-Ensembles-for-Low-Data-Transfer-Learning-Mustafa-Riquelme/01d9d2bb0a4f6a81a2badcb3e35984181ff35d86'],"[{'Citations': 2, 'Methods Citations': '2'}]"
Hindsight Curriculum Generation Based Multi-Goal Experience Replay,['https://www.semanticscholar.org/paper/Path-Planning-for-Multi-Arm-Manipulators-Using-Deep-Prianto-Kim/38b9259b0872999da37dc8914ce3fd331bb63833'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '1', 'Methods Citations': '1'}]"
